"","Longitude","Latitude","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","trop_mean_filt","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","Countrycode","AirQualityStation","Altitude","MeasurementType","AirQualityStationType","AirQualityStationArea","EquivalenceDemonstrated","MeasurementEquipment","InletHeight","BuildingDistance","KerbDistance","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"417",12.542056,50.826001,2.997849,12.063288,1.928741,3.831821,10.112969,237.967575,274890,0,0,946305,9945,1152345,85680,0,6022.87793,16507.527344,21632.097656,0,0,0,11316.602539,0,26704.009766,0,0,2943.22998,0,0,9664.442383,0,13858.044922,0,0,26745.341797,312.604279,26.549276,110472.554688,2603.18335,182992.96875,7489.755859,67.852707,11.415465,5.088696,2.337643,-2.767506,2.54058,6.730854,7.129629,14.11862,18.228989,18.569649,18.836315,13.154869,335.043488,3.548845,3.041668,3.615215,2.703862,3.062196,2.973941,2.709399,2.209116,2.644429,2.479606,2.375167,2.498926,"DE","STA.DE_DESN019",233,"passive","background","urban","ref","",4,-999,-999,17.2323461538462,16.4429230769231,15.4861538461538,16.1642307692308,20.0774615384615,25.4873076923077,30.155444015444,29.5907692307692,26.0591538461538,22.9245736434109,20.4627450980392,18.2245490196079,17.3635968379447,18.4779921259843,20.4786381322957,21.9633463035019,24.2430501930502,25.8658687258687,26.0226254826255,26.4850193050193,25.0948262548262,24.7405791505791,22.8474517374517,19.8486486486486
"418",12.548376,52.409309,2.923264,21.888515,4.788232,8.647435,18.426109,35.340691,4080,0,0,1448400,0,3087285,0,0,5260.117676,28752.083984,44608.015625,0,0,0,0,0,0,0,0,2900.928955,0,0,20202.392578,0,30736.921875,0,0,22154.541016,305.808685,58.990669,101271.773438,1990.671753,199830.4375,6124.325684,138.004486,12.321071,6.12919,3.495775,-1.069982,2.399419,7.420929,8.382385,14.964611,18.502016,18.848667,19.170921,14.453115,352.801666,3.468571,2.911449,3.453357,2.549921,3.066124,2.84396,3.135367,2.547562,2.928664,2.356648,2.509465,2.606228,"DE","STA.DE_DEBB049",33,"passive","traffic","urban","no","",3.5,2,2,16.2098846153846,15.8982692307692,15.6638846153846,17.6435384615385,21.9918461538462,29.2583461538462,35.715945945946,35.9282692307692,32.2545945945946,31.3841698841699,29.2114728682171,27.6696511627907,27.2830501930502,28.9823938223938,31.3561153846154,34.0836923076923,35.6625,35.6579230769231,33.6130769230769,32.1388803088803,30.0855,25.9383076923077,21.5808076923077,18.7222692307692
"419",12.548869,49.438464,3.08417,0.246113,0.092818,0.100856,0.161803,753.05603,0,0,0,4080,0,6885,0,0,57.587662,835.085693,2843.953125,0,0,0,0,0,0,0,0,0,0,0,0,0,951.760132,0,0,2145.73584,315.615479,11.595057,23824.779297,1102.338989,79066.132812,1624.922852,119.498413,9.683524,3.033334,-0.027104,-5.799054,1.091315,5.583893,6.254872,13.18757,17.724237,17.898674,18.296669,11.46435,228.373978,2.808474,2.524011,2.867973,2.52382,2.64792,2.77031,2.575851,1.993801,2.377355,2.355896,1.975939,1.983483,"DE","STA.DE_DEBY072",755,"automatic","background","rural-regional","ref","",3.5,-999,-999,7.03053846153846,6.83606177606178,6.81030888030888,6.84451737451738,6.8576833976834,6.68710424710425,6.68426923076924,6.83061776061776,6.69441860465116,6.38027131782946,6.1237984496124,5.85035019455253,5.78779922779923,5.78353846153846,5.83353846153846,6.24392307692308,6.76092307692308,7.27526923076923,7.79311538461538,7.87369230769231,7.85023076923077,7.67503846153846,7.46515384615385,7.42453846153847
"420",12.552303,52.420442,2.925986,13.47164,4.652436,8.135864,13.452179,33.887814,119595,0,0,1675860,0,2935560,4335,0,4551.613281,29677.800781,43147.324219,0,0,0,0,0,0,0,0,0,0,0,19795.412109,0,30565.966797,0,0,17506.605469,67.53112,0,110747.046875,1849.749756,182039.65625,6494.932129,5.735553,12.31102,6.124043,3.495719,-1.047753,2.392505,7.40512,8.360206,14.937255,18.471581,18.822266,19.149305,14.437582,355.295532,3.464479,2.907748,3.45042,2.545872,3.065408,2.839394,3.132592,2.546213,2.924933,2.351804,2.509132,2.605173,"DE","STA.DE_DEBB055",33,"passive","background","suburban","ref","",1.5,-999,-999,12.293188976378,12.4092125984252,12.551811023622,12.636811023622,13.8705511811024,16.651968503937,18.4476771653543,17.4940157480315,14.9066535433071,12.5432677165354,10.9750396825397,10.0772834645669,9.85917322834647,9.98570312500001,10.4403515625,11.54546875,13.043671875,14.363359375,15.3086328125,15.7897265625,15.3649803921569,14.8872156862745,13.7538039215686,13.3875196850394
"421",12.561389,52.194225,2.907137,0,0.054128,0.004388,0,112.806862,0,0,0,0,0,7395,0,0,0,72.668861,1293.213623,0,0,0,0,0,0,0,0,0,0,0,0,0,9957.757812,0,0,0,0,0,1827.499268,0,18168.576172,0,0,12.093542,5.918759,3.240841,-1.53887,2.362852,7.263995,8.090815,14.855145,18.500055,18.704691,19.130384,14.286081,318.607513,3.503355,2.946272,3.466336,2.582544,3.11266,2.894089,3.105561,2.532706,2.908767,2.395023,2.500225,2.628267,"DE","STA.DE_DEBB065",111,"passive","background","rural-regional","ref","",1.5,-999,-999,7.38626923076924,7.38746153846155,7.30409266409267,7.14073076923077,7.06553846153847,7.05296153846155,7.14783783783785,7.15976833976835,6.9803474903475,6.71536679536679,6.34065637065637,5.87973076923076,5.80872586872586,5.94034749034748,6.00203846153845,6.20823076923077,6.42961538461539,6.71426923076924,7.05542307692309,7.12723076923078,7.35392307692308,7.6216153846154,7.61696153846155,7.62603846153847
"422",12.59827,51.867471,2.959934,7.183332,3.075537,5.390924,8.169181,75.98864,158100,0,0,1461660,0,1737315,2550,0,3654.587402,13281.058594,25759.167969,0,0,0,0,0,0,0,0,2012.387085,225.113586,75.043732,8120.972656,606.650635,25205.328125,983.549194,125.061676,17706.273438,267.444397,0,59251.691406,3567.466797,165721.171875,6659.557129,0,12.232481,5.964382,3.290002,-1.646762,2.593942,7.372177,8.288568,15.123191,19.036489,19.104887,19.501661,14.480076,338.049316,3.456158,2.916648,3.397247,2.539476,3.079839,2.873177,3.039165,2.488104,2.853326,2.397981,2.456786,2.5849,"DE","STA.DE_DEST092",73,"automatic","traffic","urban","ref","",3.48,3,3,14.8982307692308,14.3708461538461,15.3587307692308,17.1644615384615,23.7487692307692,35.1697307692308,43.7852307692308,43.9415384615384,41.9864173228347,41.9100803212851,41.7206967213115,41.5631726907631,42.8581102362205,43.7522093023256,45.3852692307692,46.3675384615385,45.484,42.3608076923077,34.6291538461538,27.3941153846154,24.0238076923077,21.0175384615385,18.1478076923077,16.2428846153846
"423",12.663663,51.870852,2.962024,8.875679,1.819105,3.000134,8.160206,74.035065,65025,0,0,196350,9435,466395,36975,0,3959.291016,13676.941406,21950.308594,0,0,0,0,0,0,0,0,1384.683228,0,0,16903.076172,0,28440.341797,0,0,27521.535156,100.419968,0,101574.609375,2079.281006,191358.40625,6178.77002,4.382215,12.22304,5.956309,3.288244,-1.634893,2.568106,7.352735,8.280911,15.114851,19.066355,19.118523,19.52578,14.485705,336.244751,3.463387,2.925698,3.411292,2.546333,3.08492,2.878274,3.043364,2.490582,2.866569,2.401821,2.4658,2.597322,"DE","STA.DE_DEST066",71,"passive","background","urban","ref","",3.5,-999,-999,12.1941153846154,12.1940154440154,11.7987644787645,11.526,12.7321153846154,14.3565384615385,15.7669615384615,15.4823461538462,13.6640077821012,11.2196428571429,10.0714403292181,9.02627049180328,8.69877470355731,8.71852140077821,9.42406976744186,10.0178461538462,11.8695384615385,13.1543846153846,14.3598846153846,14.6049230769231,14.9314615384615,14.6755769230769,13.9177307692308,12.9057307692308
"424",12.721938,54.436985,2.917079,0.287613,0.301483,0.65258,0.511778,-0.250274,0,0,0,0,0,0,0,0,98.53302,1441.485107,2054.382812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146.942627,0,0,20439.835938,138.89679,38493.929688,493.617554,0,12.053864,6.68219,3.892059,0.726044,2.090057,5.589386,7.02774,13.000031,16.672424,16.934631,17.841675,14.2612,235.571335,6.324537,5.6495,6.442639,4.834816,5.583776,4.829894,5.523989,4.610435,5.589542,4.320918,4.631617,4.885071,"DE","STA.DE_DEUB028",1,"active","background","rural","no","",6.5,-999,-999,5.28068825910931,5.04578947368421,5.54534136546185,5.5278,5.82653225806451,5.4655421686747,5.46369918699187,5.44534693877551,5.31175510204081,4.88232653061225,4.62394308943089,4.36979591836735,4.34310204081633,4.40971544715447,4.39077235772358,4.69608163265306,5.07150406504065,5.5736546184739,5.92682926829268,5.77846153846154,5.66207171314741,5.74665338645419,5.80186234817814,5.6854
"425",12.781387,48.182835,3.22433,1.385579,7.306802,2.348494,1.357486,414.705597,0,0,0,117555,0,1949985,0,0,567.671021,5491.207031,25863.886719,0,0,0,1222.24939,0,9256.143555,0,0,0,0,0,0,0,5664.291992,0,0,9276.329102,0,0,71471.984375,563.095337,198408.78125,1758.879883,0,10.651352,3.811105,0.747147,-4.666506,2.744825,7.17178,7.907485,14.141076,19.075422,19.221775,19.671719,12.522931,326.777222,2.3358,1.997486,2.301965,2.157076,2.145868,2.503846,2.182664,1.9441,1.975171,2.087602,1.620164,1.524841,"DE","STA.DE_DEBY013",415,"passive","background","rural-regional","inprogress","",3.5,-999,-999,15.8751351351351,15.3956756756757,15.0044401544402,14.854555984556,15.2549806949807,16.2354054054054,17.2636046511628,17.0924324324324,15.6005813953488,13.9819455252918,12.2717647058823,11.37046875,10.8352918287938,10.9325968992248,11.3357692307692,12.1826538461538,13.7760769230769,16.2305,17.5973846153846,18.4767692307692,18.7393846153846,18.1804230769231,17.8881538461538,17.2171042471043
"426",12.809481,52.93189,2.882379,7.278277,1.483509,2.970984,7.06739,47.55798,255,0,0,189465,0,230010,0,0,3614.61499,12365.124023,17161.386719,0,0,0,0,0,0,0,0,2133.391602,128.612106,0,7090.320312,597.057251,15133.589844,1018.90033,0,19631.847656,31.238708,0,73585.9375,1904.063477,111842.648438,5873.047363,0,11.872793,5.77326,3.214784,-1.153498,1.84512,6.698208,7.759861,14.320778,17.66013,18.032312,18.527615,13.925039,318.158203,3.436564,2.915773,3.464762,2.540909,3.075457,2.776403,3.138933,2.623234,2.94594,2.338049,2.578098,2.695594,"DE","STA.DE_DEBB048",43,"active","background","suburban","ref","",3.5,-999,-999,14.9183846153846,14.1535384615385,14.1813076923077,15.3193076923077,16.9281153846154,19.4000769230769,20.5968846153846,20.8206538461539,18.6914230769231,17.7869230769231,17.4588416988417,17.2623643410853,17.2776171875,16.6933204633204,17.3545769230769,18.2190769230769,19.9264478764479,21.6877606177606,22.0678076923077,21.9010769230769,20.6749615384615,19.2132692307692,18.2656923076923,17.2962307692308
"427",12.829314,48.177175,3.225937,20.454514,6.635974,15.805343,20.488598,420.933075,186150,0,0,1653420,0,1724055,3570,0,4024.370605,15499.84082,19583.488281,2976.019775,206.835602,25.702236,7897.750977,473.30069,10333.613281,1671.469971,76.749313,865.985352,0,0,3219.449707,125.914352,5341.208496,327.878632,0,20835.472656,175.033279,30.669775,88124.945312,2882.955566,171680.03125,7455.610352,63.296143,10.619682,3.768815,0.675365,-4.761953,2.678821,7.119678,7.883879,14.116535,19.042854,19.188787,19.641167,12.496623,322.297119,2.315128,1.978323,2.286678,2.131841,2.121104,2.480989,2.167559,1.931566,1.959092,2.070079,1.60539,1.514551,"DE","STA.DE_DEBY012",420,"passive","background","suburban","inprogress","",3.5,-999,-999,18.8198846153846,17.8226153846154,17.8124615384615,19.5443846153846,21.9724615384615,25.0629615384615,27.7702692307692,26.3312692307692,22.9123076923077,20.2277692307692,19.1497297297297,18.1030078125,17.8803501945525,18.4901550387597,19.0970656370656,22.2160384615385,26.028423076923,28.6665769230769,30.8701153846154,31.0850384615385,30.4166923076923,28.7516153846154,25.3609615384615,21.861
"428",12.885194,52.608609,2.937833,8.79098,0.968457,2.212716,7.949361,34.139431,146625,0,0,547740,0,694110,0,0,2859.515381,6731.269043,9209.291992,0,0,0,2338.34082,0,6955.877441,0,0,3379.011963,0,0,11472.392578,715.200073,15659.333984,1747.050293,0,18121.058594,80.820808,0,44489.035156,1409.536011,73503.515625,4192.174805,0,12.168325,6.049822,3.426216,-1.044374,2.227464,7.264515,8.259171,14.806043,18.307312,18.661259,19.143406,14.370931,361.85025,3.512998,2.971901,3.519709,2.601781,3.156151,2.849372,3.168721,2.60267,2.953575,2.354257,2.569899,2.709164,"DE","STA.DE_DEBB067",31,"passive","background","suburban","ref","",1.5,-999,-999,10.8701153846154,10.6397692307692,10.5356923076923,10.7065,12.4189615384615,14.7293846153846,15.0662692307692,14.3401544401544,12.495444015444,10.83828125,9.54559845559848,8.46600000000002,8.08212355212357,8.09065384615386,8.50700000000002,9.48807692307694,10.7683461538462,11.7505,12.7929615384615,12.9675769230769,13.0033846153846,12.8299615384615,12.2793846153846,11.8115769230769
"429",12.903367,50.84574,2.971838,9.982355,9.626143,13.496678,10.583569,329.206177,5865,0,0,796875,0,1817895,0,0,5604.003418,57516.636719,121172.40625,0,0,0,10322.476562,0,50792.832031,0,0,2061.243652,211.834244,44.294884,24036.007812,594.745361,45027.023438,1009.350708,90.558945,20833.001953,268.938599,0,176878.359375,3065.402832,390000.5625,6919.487305,29.458723,10.971533,4.709851,1.848525,-3.501249,1.855778,6.34908,6.755208,13.789123,17.900118,18.176056,18.535061,12.712809,352.876373,3.569852,3.051578,3.643836,2.783161,3.122335,3.004826,2.816244,2.297293,2.69595,2.508001,2.399374,2.543714,"DE","STA.DE_DESN083",327,"automatic","traffic","urban","ref","",3.4,3,1,22.094749034749,20.2828571428571,19.9433590733591,23.7902316602317,34.949111969112,48.0952895752896,57.9796899224807,58.3490272373541,51.6514785992218,45.7007843137255,43.2034251968504,41.4042125984252,42.1130078125,44.6736186770428,49.6557976653697,53.4842635658915,54.0147104247104,51.4963706563707,47.4705019305019,43.0207335907336,40.2238996138996,37.3365637065637,33.140888030888,27.4992277992278
"430",12.959368,50.85519,2.969013,3.494542,6.652688,6.434171,3.642981,373.958893,13260,0,0,325890,0,746385,0,0,3517.588867,32998.046875,83779.023438,0,0,0,0,0,14606.80957,0,0,4502.961426,137.798676,0,16070.795898,543.564453,47203.632812,990.501648,13.041911,8255.660156,0,0,86586.570312,513.810852,304964.21875,1070.593994,0,11.015198,4.750424,1.891901,-3.502682,1.872862,6.398373,6.813115,13.839912,17.961161,18.226738,18.591459,12.764414,350.819275,3.579054,3.057804,3.652086,2.788116,3.128494,3.008597,2.83021,2.3059,2.705721,2.510102,2.404154,2.551449,"DE","STA.DE_DESN104",318,"automatic","background","urban","ref","",3.5,-999,-999,10.7772307692308,10.1662692307692,10.2969230769231,10.3968461538462,11.3427692307692,14.7250384615385,19.2541153846154,22.0837984496124,20.5664591439689,17.7551550387597,15.9376171875,14.4720703125,13.46328125,13.729140625,14.987984496124,16.2887984496124,17.6584615384615,18.4799615384615,18.8362692307692,17.4241153846154,16.2476923076923,15.6573846153846,14.8642692307692,12.9975
"431",12.997278,50.570872,2.921505,4.35674,1.067808,1.82678,4.186454,556.31958,3825,0,0,98175,0,245055,0,0,3964.96167,13804.785156,23285.003906,0,0,0,0,0,0,0,0,2898.990967,203.11618,57.01115,15525.209961,696.600464,25045.349609,1249.9198,114.789215,32439.714844,181.70433,26.971312,98170.554688,2957.177734,192357.09375,8303.117188,94.674423,8.845523,2.589342,-0.556286,-6.238163,-0.254424,4.141322,4.680815,11.798378,16.130821,16.316628,16.588907,10.447989,262.228851,3.468763,2.94542,3.583824,2.721739,2.973519,2.908657,2.889944,2.286899,2.702644,2.503699,2.289473,2.4018,"DE","STA.DE_DESN001",545,"automatic","background","urban","ref","",3.6,-999,-999,10.8899227799228,9.93586872586873,10.1227799227799,13.5020463320463,20.4527027027027,29.2145945945946,34.1695366795367,31.7143798449613,25.3419379844961,21.797109375,19.1578125,17.0063529411765,17.071568627451,17.721484375,19.1734375,21.899111969112,24.0593822393822,25.2088416988417,25.8800386100386,25.5883397683398,23.4839382239382,20.5910424710425,17.3316216216216,14.1350193050193
"432",13.009406,51.303772,3.009622,0.179258,0.15248,0.1127,0.165035,303.475403,2295,2040,255,2295,2295,50745,2295,765,64.874031,414.48938,2484.495605,0,0,0,0,0,0,0,0,0,0,0,3056.241211,0,9257.859375,0,0,3598.340088,0,0,15554.236328,0,68400.625,0,0,12.063024,5.738534,3.0474,-2.380956,2.782093,7.281282,7.955934,14.753908,19.105995,19.223984,19.641733,14.04269,343.236816,3.636477,3.145882,3.66965,2.693973,3.188,3.000818,2.965047,2.401551,2.860893,2.530373,2.464339,2.610702,"DE","STA.DE_DESN076",313,"automatic","background","rural-remote","ref","",3.7,-999,-999,9.32662790697674,9.00031007751938,9.02596899224806,8.59455252918288,8.65953307392996,9.09797665369649,9.72081712062257,10.3490196078431,10.3787109375,9.81594488188977,8.94909090909091,8.03316205533597,7.32439215686275,7.063515625,7.2132421875,7.80054474708171,8.45736434108527,9.11980620155039,9.51271317829457,9.85856589147287,10.0459689922481,9.9510465116279,9.90802325581395,9.86430232558139
"433",13.031662,53.141303,2.810351,0,0.046666,0.069757,0.002454,65.394234,0,0,0,67320,0,86955,0,0,12.836886,263.774994,700.277344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.842163,0,0,11189.942383,0,27160.722656,0,0,11.621953,5.619054,3.03243,-1.228785,1.284111,6.40958,7.447394,14.029413,17.257343,17.678432,18.298662,13.745843,284.354736,3.636286,3.118826,3.687838,2.699511,3.234374,2.899522,3.291967,2.779082,3.134655,2.483244,2.707893,2.895313,"DE","STA.DE_DEUB030",65,"active","background","rural-regional","no","",6.4,-999,-999,4.60176,4.54664,4.50284,4.51836,4.39317269076305,4.3542,4.54378151260504,4.45513157894737,4.36857777777778,4.25561403508772,4.27236842105263,4.10517857142857,3.81674008810573,3.79956521739131,3.69099137931034,4.00941422594142,4.38391129032258,4.50204,4.71932,4.86923694779116,4.93321285140563,4.91967871485943,4.90811244979919,4.87863453815261
"434",13.037474,52.393932,2.916158,16.539194,7.439129,11.356732,15.733815,36.364666,3315,0,0,29580,0,58905,0,0,6936.237793,42599.65625,79730.5625,0,0,0,2167.845215,0,11220.848633,0,0,3596.904297,196.826691,54.004917,20870.634766,585.587524,33413.886719,1056.94165,88.21701,15323.084961,393.239777,0,114043.742188,2902.541504,266474.84375,6594.269043,63.769268,12.168187,6.06113,3.407616,-1.292041,2.200753,7.194788,8.227924,14.822843,18.483395,18.782909,19.168821,14.356428,394.967499,3.567948,3.012844,3.559382,2.666388,3.171106,2.912992,3.226305,2.665327,3.032764,2.427361,2.594166,2.756487,"DE","STA.DE_DEBB054",31,"active","traffic","urban","no","",3.5,2,1,19.6562307692308,18.9883846153846,18.7764230769231,20.2391923076923,27.3454615384616,38.3237692307692,46.4827799227799,49.5386538461539,46.3335769230769,43.63861003861,42.4408494208494,41.313,41.6088803088803,44.4246153846154,47.7468725868726,50.0085384615384,51.0013076923077,49.8346153846154,45.3471923076923,40.9032307692308,35.2792692307692,30.4982307692308,25.9565769230769,22.3008461538462
"435",13.059945,52.401352,2.912672,29.984522,7.897367,12.979931,28.28014,34.668671,1530,0,0,43095,0,54825,1530,0,11879.232422,50085.578125,86384.25,823.88385,0,0,8353.470703,0,14046.613281,0,0,4803.902832,0,0,21614.068359,0,33020.933594,3.962026,0,27683.273438,286.366058,0,147027.703125,2850.906738,291881.03125,8763.072266,22.089987,12.165353,6.061303,3.406951,-1.281591,2.195356,7.193718,8.228427,14.825979,18.485306,18.778248,19.171911,14.360814,400.146027,3.57388,3.020399,3.567112,2.671908,3.180623,2.915701,3.231933,2.670506,3.03847,2.428811,2.600509,2.765744,"DE","STA.DE_DEBB021",31,"passive","background","urban","ref","",1.5,-999,-999,13.6847104247104,13.0270656370656,12.8064478764479,13.1567567567568,15.2549806949807,20.0005426356589,22.8647104247104,22.484749034749,19.7146718146718,16.6526744186046,14.3946484375,12.9479922779923,12.099305019305,12.0035135135135,13.0171042471042,14.9411538461538,15.9758461538462,17.2266153846154,18.0257692307692,18.8385,18.729305019305,18.1814671814672,17.0185328185328,15.4120463320463
"436",13.08101,54.31923,2.870399,14.072238,4.436541,9.082414,15.169702,8.606006,0,0,0,338640,0,443955,0,0,4775.990234,29415.746094,39948.753906,0,0,0,7829.086426,0,26378.060547,0,0,0,0,0,0,0,1950.070801,0,0,25776.115234,370.136841,55.573349,120637.53125,2780.521729,175377.78125,7041.094238,83.171936,11.764191,6.067828,3.428198,0.156188,1.981921,5.661947,6.940986,13.125528,16.750416,16.927858,17.85475,13.945627,212.997269,4.956886,4.25388,4.941015,3.738067,4.442925,3.930685,4.518808,3.877246,4.577582,3.558665,3.700911,3.957124,"DE","STA.DE_DEMV025",8,"automatic","traffic","urban","ref","",3.5,10,2,9.69846153846154,NA,9.275,10.4823076923077,14.3492307692308,22.2626923076923,28.3153846153846,27.7003846153846,24.8366795366796,23.3302325581395,21.9949612403101,20.0649805447471,19.1414728682171,20.156420233463,22.2107692307692,24.8734615384615,24.7223076923077,23.2376923076923,22.1819230769231,19.8911538461539,18.2096153846154,15.42,13.3619230769231,11.7438461538462
"437",13.094618,52.388869,2.906126,18.310692,8.72457,12.719489,17.105684,36.798431,18360,0,0,151215,255,500565,6885,0,8933.116211,48990.0625,93852.9375,7010.155762,0,0,16430.833984,0,39295.632812,1564.978027,0,639.556641,0,0,12333.398438,0,27227.884766,0,0,29370.988281,546.110535,71.94426,168391.4375,3806.89917,318059.0625,9766.365234,197.340546,12.160232,6.057289,3.40162,-1.305962,2.18936,7.18514,8.221741,14.829528,18.508076,18.790588,19.174683,14.358886,395.817719,3.582405,3.028234,3.574926,2.681484,3.186809,2.925008,3.242332,2.681285,3.051713,2.439873,2.60777,2.776458,"DE","STA.DE_DEBB073",32,"passive","traffic","urban","no","",3.5,4,1,23.6995384615385,20.0388846153846,18.8082307692308,22.6374230769231,31.1882692307693,39.7556538461539,46.3994594594595,47.4052123552124,44.3710424710425,40.6696525096525,38.1403100775194,36.9771428571429,37.0785,37.4508076923077,40.2635521235521,42.3256923076923,45.0404615384615,44.9574230769231,45.0903461538461,42.4135769230769,39.2099230769231,36.6809615384615,32.294,28.2662307692308
"438",13.123698,52.484168,2.914706,2.130191,1.924435,1.999788,2.135997,44.183201,0,0,0,0,0,10965,0,0,1655.182983,11313.582031,33769.378906,0,0,0,0,0,236.122147,0,0,2038.506104,0,0,6471.999023,0,15209.561523,0,0,10166.273438,302.587524,0,65544.40625,2667.604248,154411.59375,5390.88916,0,12.145345,6.056953,3.399813,-1.221358,2.158282,7.159016,8.214471,14.799635,18.425163,18.707933,19.138792,14.351595,447.186035,3.594053,3.050102,3.597521,2.687853,3.222468,2.916672,3.246055,2.681876,3.048663,2.420108,2.623353,2.798962,"DE","STA.DE_DEBB075",39,"automatic","background","suburban","ref","",3.5,-999,-999,12.3260769230769,11.5017692307692,10.9219230769231,10.8031538461538,11.8559615384615,14.6839615384615,18.1853281853282,18.7054230769231,17.1297286821705,14.7186486486486,12.3651162790698,11.0813229571984,10.527528957529,10.4850384615385,11.4232307692308,13.0344230769231,15.0043461538462,16.2738461538462,18.0664230769231,18.2911538461539,17.9455598455598,16.9397307692308,15.2248846153846,13.9785
"439",13.225144,52.473192,2.892263,0.142058,6.458908,1.809678,0.236396,59.23275,0,0,0,0,0,11475,0,0,170.498169,4023.989258,85477.46875,3012.756592,0,0,12661.566406,0,28460.238281,0,0,0,0,0,0,0,21182.734375,0,0,138.531403,0,0,24342.537109,0,335948.34375,0,0,12.100451,6.019152,3.357566,-1.311289,2.097572,7.069653,8.162248,14.754882,18.416107,18.676798,19.080542,14.29722,464.109192,3.623602,3.08229,3.629322,2.717124,3.25543,2.938958,3.276682,2.713056,3.083559,2.442422,2.650718,2.838553,"DE","STA.DE_DEBE032",50,"automatic","background","rural-nearcity","ref","",3.5,-999,-999,12.9771428571429,12.2703861003861,11.5594208494209,11.3108494208494,11.8308494208494,12.9472200772201,15.0377992277992,16.9172093023256,16.4820622568093,14.2864980544747,12.0868093385214,10.6802316602317,10.182431372549,9.77293650793651,9.72098425196851,10.2487401574803,10.8395736434109,11.3603875968992,12.1606976744186,13.4458687258687,13.8622007722008,13.9360617760618,14.6059073359073,14.5303474903475
"440",13.26644,53.559784,2.863583,22.549755,4.323115,7.659803,19.864323,22.540239,26010,510,0,69105,9435,107100,22695,0,7320.771973,31142.341797,44800.84375,0,0,0,0,0,0,0,0,6003.492188,334.245117,0,23237.46875,1222.283081,33910.140625,2058.008057,141.594284,32379.742188,526.456726,127.632225,124926.664062,2574.833496,202979.8125,7235.203125,241.965363,11.484151,5.619074,3.020713,-1.260463,1.118196,5.978907,7.073448,13.543407,16.767523,17.251707,18.021849,13.60137,241.638306,3.986506,3.434179,4.084648,2.992093,3.502297,3.170377,3.548099,2.997171,3.439413,2.774118,2.986895,3.196277,"DE","STA.DE_DEMV003",15,"automatic","traffic","urban","ref","",3.5,14,15,12.0139534883721,12.1338164251208,12.6478764478764,14.157528957529,17.819305019305,23.7328185328185,29.1011627906977,28.4341085271318,25.062890625,23.3461240310077,22.2217898832685,20.9334630350194,20.8307086614173,22.009765625,23.8868725868726,25.4492307692308,26.0811538461539,25.5538461538462,23.9419230769231,23.0738461538461,20.7615384615385,18.9315384615385,16.0580769230769,13.9226923076923
"441",13.296081,52.653269,2.874646,0.962467,2.647746,3.429321,1.401654,57.273838,40545,0,0,53295,0,82875,0,0,733.717896,19157.552734,47749.726562,0,0,0,0,0,25953.396484,0,0,1982.508789,0,0,9642.649414,363.9823,18672.164062,883.583496,0,6565.782715,0,0,159353.46875,483.507385,338768.1875,1466.707642,0,11.930601,5.884302,3.221571,-1.286761,1.917485,6.878822,7.975485,14.551855,18.119841,18.411652,18.876713,14.129295,412.301697,3.669134,3.143613,3.687493,2.751408,3.326201,2.949964,3.300927,2.739887,3.110412,2.453377,2.69772,2.904165,"DE","STA.DE_DEBE062",50,"automatic","background","rural-nearcity","ref","",3.5,-999,-999,12.3382490272373,11.3915953307393,10.941673151751,10.70046875,11.3565625,12.90640625,14.9527906976744,16.385,16.16109375,13.9251162790698,12.1219291338583,10.5390234375,9.5662109375,9.32620553359684,9.57675889328064,10.2328404669261,11.2276153846154,12.4108846153846,13.2297692307692,14.1894230769231,14.2591538461539,14.0866538461538,13.8227307692308,13.2923461538461
